created_at,app_id,user_id,session_type
"2022-01-27 14:37:06",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 09:07:59",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 14:36:17",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 09:21:20",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-07 21:57:38",106,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-24 12:42:42",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-07 22:25:25",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-27 18:16:51",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-08-31 00:34:20",4,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-11-07 21:15:55",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-19 12:06:16",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-20 14:02:59",8,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 17:09:52",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 09:16:16",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-22 21:37:08",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-07 21:58:29",4,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-19 21:57:58",100,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-02-04 13:32:19",100,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 17:35:35",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-07 21:52:25",155088,f3b51e88-594b-4bb9-b732-3f28859f2011,HOUSE_BATTLE
"2022-01-24 18:16:47",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:29:36",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-22 22:02:06",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:34:36",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-22 21:59:21",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-18 07:17:07",102,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:39:02",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 18:00:46",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:07:45",8,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 18:00:36",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:02:56",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 17:14:54",102,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:22:08",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:22:30",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-04 14:48:51",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-12-29 14:42:03",13497,f3b51e88-594b-4bb9-b732-3f28859f2011,CASUAL
"2022-02-04 17:49:48",1,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:13:49",11,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 10:47:04",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-02-01 22:59:51",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 17:51:00",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 17:29:42",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 17:57:54",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:04:33",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:24:04",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 12:09:37",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 06:49:01",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-22 22:17:39",11,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 17:30:52",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 09:18:05",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2023-01-03 18:30:42",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-25 17:33:28",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:55:29",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 17:31:37",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 17:22:59",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:16:19",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:11:09",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 17:52:18",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:26:13",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-09-14 16:33:12",155088,40f10905-96ed-4808-824e-c9b45e373919,CASUAL
"2022-01-27 08:44:38",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-10-18 21:18:24",17,f3b51e88-594b-4bb9-b732-3f28859f2011,HOUSE_BATTLE
"2022-01-24 17:52:07",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 09:08:28",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 15:13:33",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-10-03 16:34:01",155088,f3b51e88-594b-4bb9-b732-3f28859f2011,CASUAL
"2022-01-24 10:58:30",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-02-24 07:41:45",152144,40f10905-96ed-4808-824e-c9b45e373919,CASUAL
"2022-01-27 17:16:44",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 15:18:44",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 15:20:06",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 18:16:44",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-08-30 05:22:51",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-11-07 22:32:56",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-27 17:26:45",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:25:24",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2023-01-03 18:29:13",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-10-26 17:54:44",15,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-02-04 12:58:29",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-12-07 08:47:36",19,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-27 14:27:18",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 12:03:21",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-18 05:11:25",8,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-07 21:12:06",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-27 15:18:14",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-12-07 08:58:41",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-25 16:41:47",8,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 09:51:34",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:13:19",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-07 22:07:40",4,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-10-11 18:39:54",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-11-07 17:25:52",17,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-02-05 20:56:38",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 17:33:16",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 09:18:50",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-08-29 19:13:53",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-24 11:03:11",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-07 22:25:50",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-19 06:38:55",100,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:47:10",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 17:01:05",8,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:37:35",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 09:24:59",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 10:49:22",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 09:56:56",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:46:56",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 08:04:52",102,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:26:15",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 17:36:08",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-24 11:13:35",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 08:03:49",100,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:33:03",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:01:13",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-08-31 00:37:24",4,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-27 14:23:22",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 18:30:32",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-24 12:40:50",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:48:35",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:21:17",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:25:33",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-18 15:02:31",102,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 14:25:04",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-24 11:58:02",8,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:55:21",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 09:22:00",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:00:56",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-18 12:59:56",2,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 09:43:56",11,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 14:35:11",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-07 21:06:38",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-19 12:40:00",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:22:13",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-24 18:17:17",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:50:30",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 17:57:36",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 18:43:58",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-06-20 14:14:31",8,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 17:15:07",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:25:51",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 10:50:42",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 18:15:52",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-02-24 07:45:34",152144,40f10905-96ed-4808-824e-c9b45e373919,CASUAL
"2022-01-20 10:30:56",8,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-02-04 12:55:59",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 19:38:23",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 14:38:29",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 16:41:47",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 08:19:22",102,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 10:56:53",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:02:28",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:39:44",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 14:34:59",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 17:56:57",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:27:15",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:03:46",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-02-07 13:20:39",4,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-07 21:15:28",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-25 17:31:28",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 14:00:21",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-22 22:12:06",2,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 04:55:15",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-24 11:16:27",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-11 13:17:30",100,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:21:58",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 17:23:57",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:39:32",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-24 12:42:57",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:53:51",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 09:25:36",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:36:07",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 09:57:07",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-02-01 23:00:13",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 19:30:29",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 14:43:43",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-24 18:21:40",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-02-05 20:52:16",100,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-02-04 13:28:38",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 15:13:57",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-03-03 12:09:12",152144,40f10905-96ed-4808-824e-c9b45e373919,CASUAL
"2022-01-27 18:08:11",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-22 22:02:53",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-10-10 15:46:10",155088,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-24 11:10:23",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 09:23:43",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:17:57",8,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-03-07 06:53:15",152144,40f10905-96ed-4808-824e-c9b45e373919,CASUAL
"2022-01-27 18:00:46",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 16:43:40",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-21 10:42:31",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 17:17:12",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-11 13:19:20",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2023-01-20 14:09:33",17,f3b51e88-594b-4bb9-b732-3f28859f2011,HOUSE_BATTLE
"2022-01-19 12:28:39",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-18 06:17:11",100,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 17:55:07",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-04 14:46:50",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2023-01-03 13:09:25",13497,f3b51e88-594b-4bb9-b732-3f28859f2011,CASUAL
"2022-01-19 12:41:24",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2023-01-27 21:05:38",155088,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-24 12:25:45",8,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 15:15:09",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-07 22:05:48",4,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-19 18:10:47",11,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 17:33:53",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 15:00:34",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-07-21 10:25:19",155088,40f10905-96ed-4808-824e-c9b45e373919,CASUAL
"2022-01-19 13:11:28",11,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:57:07",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-21 10:43:57",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 18:02:56",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-07 21:10:33",101,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-25 09:56:02",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:41:50",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-25 11:40:14",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-02-10 12:15:07",100,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-10-26 15:56:00",16,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-16 19:00:43",1,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 14:33:42",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-22 21:39:34",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-04-29 08:57:47",100,40f10905-96ed-4808-824e-c9b45e373919,PROMO
"2022-09-13 12:06:33",155088,40f10905-96ed-4808-824e-c9b45e373919,CASUAL
"2022-01-19 12:00:01",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-10-17 14:09:33",17,f3b51e88-594b-4bb9-b732-3f28859f2011,HOUSE_BATTLE
"2022-09-13 09:05:36",155088,40f10905-96ed-4808-824e-c9b45e373919,CASUAL
"2022-01-25 14:38:33",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-14 18:38:00",11,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-11-09 13:57:08",15,f3b51e88-594b-4bb9-b732-3f28859f2011,TOURNAMENT
"2022-01-19 13:56:54",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-27 18:10:21",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 11:26:16",11,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 22:00:21",100,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-24 11:18:10",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 17:47:08",3,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 12:17:09",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-01-19 13:36:53",101,40f10905-96ed-4808-824e-c9b45e373919,TOURNAMENT
"2022-09-15 07:05:50",155088,40f10905-96ed-4808-824e-c9b45e373919,CASUAL
